TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Target
1919.1100000000001,64.0,75.0,1.0,44731.469999999994,1,18,0,2,1
1919.1100000000001,76.0,102.0,1.0,44731.469999999994,1,28,2,2,1
1919.1100000000001,21.0,160.0,1.0,44731.469999999994,1,2,2,3,0
1919.1100000000001,53.0,123.0,1.0,44731.469999999994,1,6,0,2,0
1919.1100000000001,53.0,237.0,1.0,29854.729999999996,0,8,1,0,0
0.26,61.0,230.0,1.0,29854.729999999996,0,4,2,2,0
1919.1100000000001,65.0,167.0,1.0,14977.99,0,5,1,2,0
1919.1100000000001,50.0,30.999999999999996,1.0,29854.729999999996,0,7,1,0,0
1919.1100000000001,62.0,215.99999999999997,1.0,14977.99,0,2,1,0,0
1919.1100000000001,67.0,137.0,1.0,14977.99,0,35,2,2,2
1919.1100000000001,21.0,34.0,1.0,44731.469999999994,1,9,0,3,0
0.26,41.0,134.0,1.0,29854.729999999996,1,13,1,0,0
1919.1100000000001,24.0,78.0,1.0,44731.469999999994,1,42,0,3,2
0.26,52.0,164.0,1.0,29854.729999999996,1,18,1,0,1
0.26,46.0,78.0,1.0,101.25,0,17,1,0,1
1919.1100000000001,62.0,144.0,1.0,44731.469999999994,1,15,1,2,1
1919.1100000000001,25.0,132.0,1.0,44731.469999999994,1,21,1,3,1
1919.1100000000001,35.0,63.0,1.0,14977.99,1,26,1,0,1
1919.1100000000001,36.0,213.0,1.0,14977.99,1,15,1,1,1
1919.1100000000001,76.0,63.0,1.0,29854.729999999996,1,24,1,2,1
0.26,65.0,115.0,1.0,101.25,0,9,0,0,0
1919.1100000000001,31.0,41.0,1.0,101.25,0,38,1,0,2
1919.1100000000001,53.0,87.0,1.0,44731.469999999994,0,17,0,0,1
1919.1100000000001,18.0,164.0,1.0,44731.469999999994,1,10,0,3,0
1919.1100000000001,61.0,177.0,1.0,44731.469999999994,1,20,0,2,1
1919.1100000000001,46.0,176.0,1.0,29854.729999999996,0,13,1,1,0
1919.1100000000001,59.0,148.0,1.0,101.25,0,22,2,0,1
0.26,62.0,118.0,1.0,44731.469999999994,0,32,0,2,2
0.26,42.0,133.0,1.0,101.25,1,17,0,0,1
0.26,36.0,52.00000000000001,1.0,44731.469999999994,0,17,2,1,1
1919.1100000000001,79.0,65.0,1.0,14977.99,1,31,0,2,2
1919.1100000000001,77.0,143.0,1.0,14977.99,0,21,1,2,1
0.26,24.0,133.0,1.0,44731.469999999994,1,5,0,3,0
0.26,25.0,287.0,1.0,44731.469999999994,0,1,1,3,0
1919.1100000000001,77.0,53.00000000000001,1.0,44731.469999999994,1,13,2,2,0
1919.1100000000001,60.0,83.0,1.0,14977.99,0,24,1,1,1
1919.1100000000001,72.0,32.0,1.0,29854.729999999996,1,8,0,2,0
1919.1100000000001,54.0,258.0,1.0,29854.729999999996,1,3,2,0,0
1919.1100000000001,67.0,74.0,1.0,14977.99,1,4,1,0,0
1919.1100000000001,57.0,78.0,1.0,14977.99,1,3,2,1,0
1919.1100000000001,28.0,13.0,1.0,44731.469999999994,1,26,0,3,1
1919.1100000000001,53.0,168.00000000000003,1.0,29854.729999999996,1,1,1,0,0
1919.1100000000001,34.0,41.0,1.0,101.25,0,38,1,0,2
1919.1100000000001,55.0,246.0,1.0,14977.99,1,25,1,1,1
1919.1100000000001,27.0,37.99999999999999,1.0,14977.99,1,27,1,1,1
1919.1100000000001,55.0,30.0,1.0,44731.469999999994,1,3,1,0,0
1919.1100000000001,19.0,255.0,1.0,44731.469999999994,1,13,2,3,0
1919.1100000000001,67.0,140.0,1.0,14977.99,2,10,1,2,0
1919.1100000000001,51.0,149.0,1.0,44731.469999999994,1,13,2,2,0
1919.1100000000001,28.0,102.0,1.0,44731.469999999994,1,4,2,3,0
1919.1100000000001,77.0,99.0,1.0,14977.99,0,15,1,2,1
1919.1100000000001,23.0,49.0,1.0,44731.469999999994,1,24,1,3,1
1919.1100000000001,27.0,91.0,1.0,44731.469999999994,1,42,2,3,2
1919.1100000000001,46.0,199.0,1.0,29854.729999999996,0,20,1,1,1
1919.1100000000001,60.0,103.0,1.0,29854.729999999996,0,17,3,2,1
1919.1100000000001,62.0,185.0,1.0,29854.729999999996,1,4,0,0,0
1919.1100000000001,22.0,159.0,1.0,44731.469999999994,1,7,1,3,0
1919.1100000000001,40.0,45.0,1.0,44731.469999999994,1,34,2,1,2
1919.1100000000001,28.0,93.0,1.0,44731.469999999994,1,1,0,3,0
1919.1100000000001,31.0,179.0,1.0,29854.729999999996,1,39,0,1,2
0.26,50.0,174.0,1.0,14977.99,1,27,0,1,1
1919.1100000000001,28.0,96.0,1.0,44731.469999999994,0,25,0,3,1
1919.1100000000001,66.0,12.0,1.0,14977.99,1,16,0,0,1
1919.1100000000001,47.0,45.99999999999999,1.0,14977.99,0,6,1,1,0
1919.1100000000001,55.0,275.0,1.0,14977.99,2,20,2,0,1
1919.1100000000001,58.0,56.0,1.0,29854.729999999996,1,29,0,1,1
0.26,79.0,158.0,1.0,14977.99,0,23,1,2,1
1919.1100000000001,20.0,181.0,1.0,44731.469999999994,1,16,2,3,1
1919.1100000000001,23.0,219.0,1.0,44731.469999999994,1,29,2,3,1
1919.1100000000001,23.0,172.0,1.0,29854.729999999996,1,5,0,3,0
1919.1100000000001,63.0,135.0,1.0,29854.729999999996,1,35,0,0,2
1919.1100000000001,52.0,17.0,1.0,44731.469999999994,1,38,0,1,2
0.26,21.0,33.0,1.0,44731.469999999994,1,23,0,3,1
1919.1100000000001,58.0,41.0,1.0,101.25,0,26,1,0,1
0.26,61.0,64.0,1.0,14977.99,0,39,2,2,2
0.26,57.0,72.0,1.0,29854.729999999996,1,18,1,0,1
1919.1100000000001,22.0,45.0,1.0,44731.469999999994,1,20,3,3,1
1919.1100000000001,41.0,79.0,1.0,44731.469999999994,1,41,1,1,2
1919.1100000000001,30.0,95.0,1.0,29854.729999999996,1,26,0,0,1
1919.1100000000001,51.0,12.0,1.0,29854.729999999996,0,27,2,0,1
1919.1100000000001,24.0,93.0,1.0,44731.469999999994,1,3,1,3,0
1919.1100000000001,24.0,20.0,1.0,44731.469999999994,1,31,1,3,2
1919.1100000000001,28.0,169.0,1.0,29854.729999999996,1,19,2,1,1
1919.1100000000001,36.0,175.0,1.0,29854.729999999996,1,17,0,1,1
1919.1100000000001,67.0,52.00000000000001,1.0,44731.469999999994,1,43,0,2,2
1919.1100000000001,66.0,84.00000000000001,1.0,44731.469999999994,1,27,2,2,1
1919.1100000000001,53.0,172.0,1.0,14977.99,1,27,2,2,1
1919.1100000000001,19.0,97.0,1.0,44731.469999999994,0,17,2,3,1
1919.1100000000001,22.0,26.999999999999996,1.0,44731.469999999994,1,1,2,3,0
1919.1100000000001,41.0,118.0,1.0,101.25,0,16,1,0,1
0.26,22.0,65.0,1.0,29854.729999999996,1,12,2,3,0
1919.1100000000001,18.0,26.999999999999996,1.0,44731.469999999994,1,15,1,3,1
0.26,28.0,175.0,1.0,44731.469999999994,1,17,1,3,1
1919.1100000000001,66.0,30.999999999999996,1.0,101.25,0,9,1,0,0
1919.1100000000001,68.0,213.0,1.0,14977.99,1,5,1,2,0
0.26,28.0,48.0,1.0,44731.469999999994,1,11,1,3,0
1919.1100000000001,57.0,147.0,1.0,44731.469999999994,0,30,1,2,2
1919.1100000000001,29.0,274.0,1.0,14977.99,1,37,2,0,2
0.26,61.0,69.00000000000001,1.0,29854.729999999996,1,7,1,2,0
1919.1100000000001,49.0,88.0,1.0,44731.469999999994,1,38,2,1,2
1919.1100000000001,18.0,219.0,1.0,14977.99,1,10,1,3,0
0.26,19.0,162.0,1.0,44731.469999999994,0,35,0,3,2
1919.1100000000001,76.0,70.0,1.0,44731.469999999994,1,6,1,2,0
1919.1100000000001,26.0,197.0,1.0,44731.469999999994,1,5,0,1,0
1919.1100000000001,20.0,67.0,1.0,44731.469999999994,1,38,1,3,2
1919.1100000000001,58.0,24.0,1.0,14977.99,1,33,1,1,2
1919.1100000000001,76.0,213.0,1.0,44731.469999999994,1,1,1,2,0
1919.1100000000001,75.0,198.0,1.0,14977.99,0,17,2,2,1
1919.1100000000001,62.0,122.0,1.0,101.25,1,17,1,0,1
1919.1100000000001,20.0,118.0,1.0,44731.469999999994,0,38,1,3,2
1919.1100000000001,41.0,150.0,1.0,14977.99,1,28,2,0,1
1919.1100000000001,62.0,133.0,1.0,14977.99,1,37,1,2,2
1919.1100000000001,54.0,121.0,1.0,29854.729999999996,1,2,1,0,0
1919.1100000000001,34.0,70.0,1.0,29854.729999999996,1,19,0,0,1
0.26,27.0,144.0,1.0,44731.469999999994,1,29,2,3,1
1919.1100000000001,62.0,114.0,1.0,14977.99,0,16,2,2,1
1919.1100000000001,26.0,144.0,1.0,44731.469999999994,0,2,0,3,0
1919.1100000000001,34.0,189.0,1.0,101.25,0,0,2,0,0
1919.1100000000001,68.0,15.0,1.0,14977.99,1,33,0,0,2
1919.1100000000001,72.0,50.00000000000001,1.0,14977.99,1,7,2,2,0
1919.1100000000001,56.0,37.99999999999999,1.0,14977.99,1,29,0,2,1
1919.1100000000001,33.0,15.0,1.0,14977.99,1,15,2,1,1
1919.1100000000001,26.0,33.0,1.0,44731.469999999994,0,13,2,3,0
1919.1100000000001,43.0,236.0,1.0,44731.469999999994,1,33,0,1,2
1919.1100000000001,23.0,102.0,1.0,44731.469999999994,1,4,1,3,0
1919.1100000000001,27.0,114.0,1.0,14977.99,1,9,0,1,0
1919.1100000000001,49.0,265.0,1.0,101.25,1,3,0,0,0
1919.1100000000001,59.0,128.0,1.0,29854.729999999996,0,28,2,2,1
1919.1100000000001,52.0,52.00000000000001,1.0,44731.469999999994,1,5,2,2,0
0.26,28.0,171.0,1.0,44731.469999999994,1,28,0,3,1
0.26,23.0,25.000000000000004,1.0,44731.469999999994,1,7,0,3,0
1919.1100000000001,27.0,18.999999999999996,1.0,44731.469999999994,0,9,1,3,0
0.26,61.0,63.0,1.0,44731.469999999994,1,41,2,2,2
1919.1100000000001,29.0,52.00000000000001,1.0,29854.729999999996,1,37,0,1,2
1919.1100000000001,53.0,61.99999999999999,1.0,101.25,0,4,1,0,0
1919.1100000000001,67.0,80.0,1.0,44731.469999999994,0,23,1,2,1
0.26,78.0,169.0,1.0,44731.469999999994,1,42,0,2,2
0.26,78.0,68.00000000000001,1.0,44731.469999999994,0,7,1,2,0
1919.1100000000001,50.0,63.0,1.0,14977.99,1,30,0,0,2
1919.1100000000001,40.0,51.00000000000001,1.0,44731.469999999994,0,40,2,0,2
1919.1100000000001,70.0,83.0,1.0,14977.99,1,6,2,0,0
1919.1100000000001,69.0,123.99999999999999,1.0,101.25,0,16,2,0,1
1919.1100000000001,28.0,96.0,1.0,44731.469999999994,0,37,1,3,2
1919.1100000000001,32.0,52.00000000000001,1.0,44731.469999999994,1,28,1,0,1
1919.1100000000001,25.0,37.0,1.0,44731.469999999994,1,10,1,3,0
1919.1100000000001,52.0,45.0,1.0,14977.99,1,14,1,0,0
1919.1100000000001,33.0,295.0,1.0,101.25,1,14,0,0,0
0.26,67.0,115.0,1.0,14977.99,1,36,2,2,2
1919.1100000000001,41.0,48.0,1.0,44731.469999999994,1,25,0,1,1
1919.1100000000001,29.0,96.0,1.0,29854.729999999996,1,1,0,0,0
1919.1100000000001,49.0,98.0,1.0,44731.469999999994,1,40,0,1,2
1919.1100000000001,59.0,147.0,1.0,29854.729999999996,1,27,0,1,1
1919.1100000000001,55.0,30.0,1.0,44731.469999999994,1,18,0,2,1
1919.1100000000001,38.0,37.0,1.0,14977.99,1,20,1,0,1
1919.1100000000001,39.0,151.99999999999997,1.0,44731.469999999994,1,35,0,1,2
1919.1100000000001,25.0,289.0,1.0,44731.469999999994,0,17,2,3,1
1919.1100000000001,38.0,90.0,1.0,101.25,1,39,1,0,2
1919.1100000000001,30.0,137.0,1.0,29854.729999999996,0,8,1,1,0
0.26,66.0,156.0,1.0,14977.99,1,8,2,2,0
1919.1100000000001,64.0,68.00000000000001,1.0,14977.99,1,6,2,2,0
0.26,55.0,157.0,1.0,44731.469999999994,1,13,2,1,0
0.26,20.0,68.00000000000001,1.0,44731.469999999994,0,7,1,3,0
1919.1100000000001,60.0,66.0,1.0,101.25,1,31,0,0,2
1919.1100000000001,26.0,284.0,1.0,14977.99,1,7,0,1,0
1919.1100000000001,61.0,122.0,1.0,14977.99,0,0,1,2,0
1919.1100000000001,72.0,47.0,1.0,14977.99,1,22,1,2,1
1919.1100000000001,43.0,45.0,1.0,29854.729999999996,1,7,0,0,0
0.26,80.0,49.0,1.0,44731.469999999994,0,42,2,2,2
1919.1100000000001,31.0,99.0,1.0,29854.729999999996,0,4,2,0,0
1919.1100000000001,18.0,167.0,1.0,44731.469999999994,0,24,2,3,1
1919.1100000000001,75.0,116.00000000000001,1.0,14977.99,1,27,0,2,1
1919.1100000000001,33.0,233.0,1.0,14977.99,1,37,2,0,2
1919.1100000000001,63.0,47.0,1.0,14977.99,1,34,0,2,2
1919.1100000000001,24.0,68.00000000000001,1.0,44731.469999999994,1,39,2,3,2
0.26,51.0,66.0,1.0,29854.729999999996,0,34,2,1,2
0.26,25.0,39.0,1.0,44731.469999999994,1,22,2,3,1
1919.1100000000001,48.0,121.0,1.0,44731.469999999994,0,33,0,0,2
1919.1100000000001,21.0,90.0,1.0,44731.469999999994,1,30,0,3,2
1919.1100000000001,56.0,181.0,1.0,44731.469999999994,1,38,0,2,2
1919.1100000000001,49.0,172.0,1.0,29854.729999999996,0,33,1,0,2
1919.1100000000001,54.0,39.0,1.0,44731.469999999994,1,0,2,1,0
1919.1100000000001,66.0,51.00000000000001,1.0,44731.469999999994,1,28,2,2,1
1919.1100000000001,20.0,173.0,1.0,44731.469999999994,1,28,2,3,1
1919.1100000000001,71.0,161.0,1.0,14977.99,1,23,0,2,1
1919.1100000000001,57.0,107.0,1.0,101.25,1,23,0,0,1
1919.1100000000001,40.0,111.0,1.0,29854.729999999996,1,40,0,1,2
1919.1100000000001,35.0,225.0,1.0,101.25,0,30,0,0,2
1919.1100000000001,19.0,36.0,1.0,44731.469999999994,1,37,0,3,2
1919.1100000000001,76.0,91.0,1.0,44731.469999999994,0,34,1,2,2
1919.1100000000001,58.0,40.0,1.0,44731.469999999994,0,37,1,2,2
1919.1100000000001,49.0,95.0,1.0,14977.99,1,28,1,0,1
1919.1100000000001,26.0,159.0,1.0,14977.99,1,40,1,1,2
1919.1100000000001,58.0,77.0,1.0,44731.469999999994,1,25,1,1,1
1919.1100000000001,55.0,111.0,1.0,14977.99,1,32,0,1,2
0.26,28.0,84.00000000000001,1.0,44731.469999999994,0,20,1,3,1
1919.1100000000001,37.0,44.0,1.0,29854.729999999996,1,40,2,1,2
0.26,57.0,143.0,1.0,29854.729999999996,1,8,1,1,0
1919.1100000000001,31.0,163.0,1.0,29854.729999999996,1,32,0,0,2
1919.1100000000001,47.0,52.00000000000001,1.0,44731.469999999994,1,27,2,1,1
1919.1100000000001,36.0,280.0,1.0,44731.469999999994,1,21,2,1,1
1919.1100000000001,30.0,111.0,1.0,14977.99,1,1,1,0,0
1919.1100000000001,23.0,196.0,1.0,44731.469999999994,0,28,1,3,1
1919.1100000000001,48.0,83.0,1.0,29854.729999999996,1,14,2,1,0
1919.1100000000001,45.0,263.0,1.0,29854.729999999996,1,22,0,0,1
1919.1100000000001,39.0,247.0,1.0,14977.99,0,36,2,0,2
1919.1100000000001,54.0,55.0,1.0,14977.99,1,21,1,2,1
1919.1100000000001,67.0,103.0,1.0,101.25,1,38,2,0,2
1919.1100000000001,73.0,151.99999999999997,1.0,14977.99,1,28,1,2,1
1919.1100000000001,29.0,153.0,1.0,29854.729999999996,1,42,1,0,2
0.26,59.0,89.0,1.0,29854.729999999996,1,6,1,2,0
1919.1100000000001,24.0,201.0,1.0,44731.469999999994,1,29,0,3,1
1919.1100000000001,63.0,166.0,1.0,14977.99,1,19,1,2,1
1919.1100000000001,25.0,129.0,1.0,44731.469999999994,1,20,2,3,1
1919.1100000000001,28.0,66.0,1.0,44731.469999999994,0,2,1,3,0
1919.1100000000001,25.0,263.0,1.0,44731.469999999994,1,10,0,3,0
1919.1100000000001,25.0,59.00000000000001,1.0,44731.469999999994,1,40,1,3,2
1919.1100000000001,49.0,118.0,1.0,29854.729999999996,1,39,1,0,2
1919.1100000000001,63.0,91.0,1.0,44731.469999999994,1,36,2,0,2
1919.1100000000001,32.0,132.0,1.0,101.25,0,37,2,0,2
1919.1100000000001,43.0,251.0,1.0,29854.729999999996,1,20,1,1,1
1919.1100000000001,38.0,24.0,1.0,14977.99,1,40,2,1,2
0.26,37.0,45.99999999999999,1.0,101.25,1,39,2,0,2
1919.1100000000001,24.0,251.0,1.0,44731.469999999994,1,30,0,3,2
0.26,23.0,145.0,1.0,14977.99,0,40,2,3,2
1919.1100000000001,35.0,161.0,1.0,101.25,1,13,0,0,0
1919.1100000000001,68.0,147.0,1.0,101.25,1,19,2,0,1
1919.1100000000001,32.0,116.00000000000001,1.0,29854.729999999996,1,2,2,0,0
1919.1100000000001,49.0,179.0,1.0,44731.469999999994,1,25,2,4,1
1919.1100000000001,29.0,75.0,1.0,29854.729999999996,1,40,1,1,2
1919.1100000000001,19.0,48.0,1.0,44731.469999999994,1,28,0,3,1
0.26,27.0,121.0,1.0,44731.469999999994,1,11,0,3,0
1919.1100000000001,54.0,81.0,1.0,44731.469999999994,1,27,2,1,1
1919.1100000000001,18.0,189.0,1.0,44731.469999999994,1,38,1,3,2
1919.1100000000001,54.0,139.0,1.0,44731.469999999994,0,35,0,0,2
1919.1100000000001,76.0,47.0,1.0,44731.469999999994,1,39,1,2,2
1919.1100000000001,19.0,145.0,1.0,44731.469999999994,1,39,2,3,2
1919.1100000000001,56.0,293.0,1.0,44731.469999999994,1,4,2,1,0
1919.1100000000001,63.0,146.0,1.0,101.25,0,27,2,0,1
1919.1100000000001,63.0,137.0,1.0,44731.469999999994,0,24,0,2,1
1919.1100000000001,20.0,172.0,1.0,44731.469999999994,1,37,1,3,2
0.26,25.0,104.0,1.0,44731.469999999994,0,2,2,3,0
1919.1100000000001,49.0,161.0,1.0,14977.99,0,22,1,1,1
1919.1100000000001,27.0,41.0,1.0,44731.469999999994,1,9,0,3,0
1919.1100000000001,39.0,85.0,1.0,44731.469999999994,1,39,0,0,2
1919.1100000000001,45.0,155.0,1.0,44731.469999999994,1,28,1,1,1
1919.1100000000001,19.0,174.0,1.0,44731.469999999994,1,0,2,3,0
1919.1100000000001,60.0,173.0,1.0,101.25,1,11,1,0,0
1919.1100000000001,68.0,68.00000000000001,1.0,14977.99,1,9,2,2,0
0.26,63.0,80.0,1.0,101.25,1,22,2,0,1
1919.1100000000001,19.0,185.0,1.0,44731.469999999994,1,2,0,3,0
1919.1100000000001,19.0,40.0,1.0,44731.469999999994,1,10,0,3,0
1919.1100000000001,19.0,280.0,1.0,44731.469999999994,1,40,1,3,2
1919.1100000000001,56.0,109.0,1.0,44731.469999999994,1,27,2,2,1
1919.1100000000001,34.0,106.0,1.0,14977.99,1,2,2,0,0
1919.1100000000001,36.0,283.0,1.0,29854.729999999996,1,12,0,1,0
1919.1100000000001,60.0,255.0,1.0,44731.469999999994,1,29,2,2,1
1919.1100000000001,45.0,87.0,1.0,14977.99,1,7,2,1,0
1919.1100000000001,25.0,34.0,1.0,44731.469999999994,1,14,0,3,0
0.26,53.0,109.0,1.0,44731.469999999994,1,5,1,2,0
1919.1100000000001,34.0,91.99999999999999,1.0,101.25,0,23,2,0,1
1919.1100000000001,20.0,103.0,1.0,44731.469999999994,1,20,1,3,1
1919.1100000000001,62.0,83.0,1.0,101.25,0,8,2,0,0
1919.1100000000001,25.0,97.0,1.0,44731.469999999994,1,42,1,3,2
1919.1100000000001,76.0,215.99999999999997,1.0,14977.99,0,39,2,2,2
0.26,35.0,125.0,1.0,29854.729999999996,0,15,2,1,1
1919.1100000000001,80.0,151.0,1.0,14977.99,1,20,1,2,1
0.26,70.0,78.0,1.0,14977.99,1,22,1,2,1
1919.1100000000001,45.0,114.0,1.0,14977.99,1,30,1,0,2
1919.1100000000001,62.0,91.0,1.0,101.25,1,12,0,0,0
1919.1100000000001,29.0,66.0,1.0,14977.99,1,3,0,1,0
1919.1100000000001,43.0,300.0,1.0,44731.469999999994,1,25,2,1,1
1919.1100000000001,77.0,106.0,1.0,14977.99,1,9,0,2,0
1919.1100000000001,42.0,111.0,1.0,14977.99,1,13,0,1,0
1919.1100000000001,48.0,50.00000000000001,1.0,14977.99,0,19,0,1,1
1919.1100000000001,48.0,179.0,1.0,14977.99,1,16,2,1,1
1919.1100000000001,48.0,146.0,1.0,101.25,1,33,0,0,2
1919.1100000000001,68.0,150.0,1.0,101.25,1,36,1,0,2
1919.1100000000001,35.0,95.0,1.0,44731.469999999994,1,12,0,0,0
0.26,61.0,30.999999999999996,1.0,101.25,1,21,1,0,1
1919.1100000000001,25.0,160.0,1.0,44731.469999999994,1,34,0,3,2
1919.1100000000001,28.0,295.0,1.0,44731.469999999994,1,41,2,3,2
1919.1100000000001,23.0,217.0,1.0,44731.469999999994,1,38,1,3,2
0.26,21.0,148.0,1.0,44731.469999999994,0,38,1,3,2
1919.1100000000001,72.0,160.0,1.0,44731.469999999994,1,24,2,2,1
1919.1100000000001,69.0,148.0,1.0,14977.99,1,4,1,2,0
1919.1100000000001,55.0,41.0,1.0,44731.469999999994,0,21,2,2,1
1919.1100000000001,57.0,17.0,1.0,14977.99,1,29,2,2,1
1919.1100000000001,28.0,149.0,1.0,44731.469999999994,0,15,1,1,1
1919.1100000000001,68.0,174.0,1.0,29854.729999999996,1,4,2,2,0
1919.1100000000001,24.0,47.0,1.0,44731.469999999994,1,37,1,3,2
1919.1100000000001,58.0,243.0,1.0,29854.729999999996,1,37,0,0,2
1919.1100000000001,19.0,136.0,1.0,44731.469999999994,1,38,0,3,2
1919.1100000000001,20.0,140.0,1.0,44731.469999999994,1,4,2,3,0
0.26,53.0,243.0,1.0,14977.99,0,13,2,1,0
1919.1100000000001,56.0,116.00000000000001,1.0,29854.729999999996,1,11,0,1,0
1919.1100000000001,41.0,146.0,1.0,14977.99,1,40,1,0,2
1919.1100000000001,60.0,65.0,1.0,29854.729999999996,1,17,0,1,1
1919.1100000000001,51.0,175.0,1.0,14977.99,1,31,1,2,2
1919.1100000000001,56.0,64.0,1.0,29854.729999999996,1,9,0,0,0
1919.1100000000001,33.0,61.00000000000001,1.0,14977.99,1,12,1,0,0
1919.1100000000001,23.0,145.0,1.0,44731.469999999994,1,13,0,3,0
1919.1100000000001,35.0,235.0,1.0,14977.99,1,7,0,1,0
1919.1100000000001,28.0,164.0,1.0,44731.469999999994,1,35,1,3,2
1919.1100000000001,66.0,33.0,1.0,14977.99,1,15,2,2,1
1919.1100000000001,58.0,102.0,1.0,14977.99,1,39,1,0,2
0.26,40.0,132.0,1.0,14977.99,1,34,0,1,2
0.26,65.0,22.999999999999996,1.0,101.25,1,34,2,0,2
1919.1100000000001,42.0,148.0,1.0,14977.99,1,35,2,0,2
1919.1100000000001,29.0,51.00000000000001,1.0,29854.729999999996,1,20,1,0,1
1919.1100000000001,54.0,137.0,1.0,44731.469999999994,0,33,2,2,2
1919.1100000000001,59.0,99.0,1.0,101.25,0,15,1,0,1
1919.1100000000001,56.0,143.0,1.0,44731.469999999994,1,21,1,0,1
1919.1100000000001,67.0,164.0,1.0,14977.99,1,16,0,0,1
1919.1100000000001,50.0,165.0,1.0,29854.729999999996,1,32,1,1,2
0.26,64.0,86.0,1.0,14977.99,0,3,0,2,0
0.26,31.0,28.0,1.0,101.25,1,16,2,0,1
1919.1100000000001,52.0,151.0,1.0,14977.99,0,2,0,1,0
1919.1100000000001,60.0,166.0,1.0,14977.99,1,29,0,1,1
1919.1100000000001,25.0,243.0,1.0,44731.469999999994,1,39,0,3,2
1919.1100000000001,23.0,15.0,1.0,44731.469999999994,1,33,1,3,2
1919.1100000000001,26.0,254.0,1.0,44731.469999999994,1,37,0,3,2
1919.1100000000001,77.0,282.0,1.0,14977.99,1,14,2,2,0
1919.1100000000001,33.0,77.0,1.0,14977.99,1,42,1,1,2
1919.1100000000001,20.0,91.0,1.0,44731.469999999994,1,4,2,3,0
1919.1100000000001,32.0,45.0,1.0,29854.729999999996,0,27,2,0,1
1919.1100000000001,63.0,75.99999999999999,1.0,14977.99,1,8,2,2,0
1919.1100000000001,55.0,173.0,1.0,14977.99,1,12,1,2,0
1919.1100000000001,21.0,122.0,1.0,44731.469999999994,0,24,1,3,1
1919.1100000000001,64.0,179.0,1.0,44731.469999999994,1,18,1,0,1
1919.1100000000001,53.0,109.0,1.0,14977.99,0,5,1,0,0
1919.1100000000001,22.0,258.0,1.0,44731.469999999994,1,26,0,3,1
1919.1100000000001,53.0,41.0,1.0,14977.99,1,3,0,2,0
1919.1100000000001,66.0,72.0,1.0,14977.99,1,31,1,2,2
1919.1100000000001,65.0,205.0,1.0,14977.99,0,0,2,0,0
1919.1100000000001,32.0,217.0,1.0,14977.99,1,43,1,1,2
1919.1100000000001,49.0,144.0,1.0,14977.99,1,24,2,1,1
1919.1100000000001,30.0,118.0,1.0,14977.99,1,16,0,0,1
1919.1100000000001,53.0,32.0,1.0,44731.469999999994,1,33,0,1,2
0.26,55.0,120.0,1.0,29854.729999999996,1,30,0,1,2
1919.1100000000001,45.0,17.0,1.0,44731.469999999994,1,8,0,1,0
1919.1100000000001,27.0,203.0,1.0,44731.469999999994,1,24,1,3,1
1919.1100000000001,72.0,86.0,1.0,14977.99,2,4,0,2,0
1919.1100000000001,57.0,233.0,1.0,14977.99,0,36,1,2,2
1919.1100000000001,51.0,201.0,1.0,29854.729999999996,0,13,2,0,0
1919.1100000000001,69.0,146.0,1.0,29854.729999999996,1,24,2,0,1
1919.1100000000001,26.0,251.0,1.0,44731.469999999994,0,39,2,3,2
1919.1100000000001,18.0,129.0,1.0,44731.469999999994,1,4,2,3,0
1919.1100000000001,55.0,67.0,1.0,14977.99,1,21,0,2,1
1919.1100000000001,62.0,49.0,1.0,29854.729999999996,1,17,2,0,1
1919.1100000000001,59.0,153.0,1.0,14977.99,1,37,0,2,2
0.26,61.0,37.0,1.0,14977.99,0,13,1,2,0
1919.1100000000001,20.0,18.999999999999996,1.0,44731.469999999994,1,3,1,3,0
1919.1100000000001,60.0,199.0,1.0,44731.469999999994,1,37,1,1,2
1919.1100000000001,22.0,123.0,1.0,44731.469999999994,1,35,1,3,2
0.26,22.0,288.0,1.0,44731.469999999994,1,42,2,3,2
1919.1100000000001,37.0,56.0,1.0,44731.469999999994,1,22,1,1,1
1919.1100000000001,18.0,243.0,1.0,44731.469999999994,1,14,0,3,0
1919.1100000000001,21.0,74.0,1.0,44731.469999999994,1,12,0,3,0
1919.1100000000001,72.0,171.0,1.0,14977.99,1,6,0,2,0
1919.1100000000001,28.0,71.0,1.0,44731.469999999994,1,31,2,3,2
1919.1100000000001,41.0,134.0,1.0,29854.729999999996,0,21,1,1,1
1919.1100000000001,28.0,30.999999999999996,1.0,44731.469999999994,1,3,1,3,0
1919.1100000000001,21.0,88.0,1.0,44731.469999999994,0,26,2,3,1
1919.1100000000001,71.0,107.0,1.0,14977.99,0,8,1,2,0
1919.1100000000001,26.0,30.0,1.0,44731.469999999994,0,17,2,3,1
1919.1100000000001,63.0,49.0,1.0,29854.729999999996,1,39,1,0,2
1919.1100000000001,64.0,63.0,1.0,101.25,1,14,1,0,0
0.26,51.0,229.0,1.0,44731.469999999994,1,38,0,2,2
1919.1100000000001,52.0,180.0,1.0,14977.99,1,11,1,1,0
1919.1100000000001,20.0,175.0,1.0,44731.469999999994,0,22,1,3,1
0.26,53.0,37.99999999999999,1.0,14977.99,1,33,2,1,2
