TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target,Target
1,1,6,0,0.5645161290322581,2,0.3896551724137931,0.0,3,0,0
1,0,8,1,0.5645161290322581,0,0.7827586206896552,0.0,2,0,0
0,0,4,2,0.6935483870967742,2,0.7586206896551725,0.0,2,0,0
1,0,5,1,0.7580645161290323,2,0.5413793103448277,0.0,1,0,0
1,0,7,1,0.5161290322580645,0,0.07241379310344827,0.0,2,0,0
1,0,2,1,0.7096774193548387,0,0.7103448275862069,0.0,1,0,0
1,0,35,2,0.7903225806451613,2,0.4379310344827586,0.0,1,2,2
1,1,9,0,0.04838709677419356,3,0.08275862068965517,0.0,3,0,0
0,1,13,1,0.3709677419354839,0,0.4275862068965517,0.0,2,0,0
1,1,42,0,0.09677419354838712,3,0.23448275862068962,0.0,3,2,2
0,1,18,1,0.5483870967741935,0,0.5310344827586208,0.0,2,1,1
0,0,17,1,0.4516129032258065,0,0.23448275862068962,0.0,0,1,1
1,1,15,1,0.7096774193548387,2,0.46206896551724136,0.0,3,1,1
1,1,21,1,0.11290322580645162,3,0.4206896551724138,0.0,3,1,1
1,1,26,1,0.27419354838709675,0,0.18275862068965515,0.0,1,1,1
1,1,15,1,0.29032258064516125,1,0.7000000000000001,0.0,1,1,1
1,1,24,1,0.935483870967742,2,0.18275862068965515,0.0,2,1,1
0,0,9,0,0.7580645161290323,0,0.3620689655172414,0.0,0,0,0
1,0,38,1,0.20967741935483875,0,0.10689655172413794,0.0,0,2,2
1,0,17,0,0.5645161290322581,0,0.2655172413793103,0.0,3,1,1
1,1,10,0,0.0,3,0.5310344827586208,0.0,3,0,0
1,1,20,0,0.6935483870967742,2,0.5758620689655173,0.0,3,1,1
1,0,13,1,0.4516129032258065,1,0.5724137931034483,0.0,2,0,0
1,0,22,2,0.6612903225806451,0,0.47586206896551725,0.0,0,1,1
0,0,32,0,0.7096774193548387,2,0.37241379310344824,0.0,3,2,2
0,1,17,0,0.3870967741935484,0,0.4241379310344827,0.0,0,1,1
0,0,17,2,0.29032258064516125,1,0.14482758620689656,0.0,3,1,1
1,1,31,0,0.9838709677419355,2,0.1896551724137931,0.0,1,2,2
1,0,21,1,0.9516129032258065,2,0.4586206896551724,0.0,1,1,1
0,1,5,0,0.09677419354838712,3,0.4241379310344827,0.0,3,0,0
0,0,1,1,0.11290322580645162,3,0.9551724137931035,0.0,3,0,0
1,1,13,2,0.9516129032258065,2,0.14827586206896554,0.0,3,0,0
1,0,24,1,0.6774193548387097,1,0.2517241379310345,0.0,1,1,1
1,1,8,0,0.8709677419354838,2,0.07586206896551724,0.0,2,0,0
1,1,3,2,0.5806451612903226,0,0.8551724137931035,0.0,2,0,0
1,1,4,1,0.7903225806451613,0,0.2206896551724138,0.0,1,0,0
1,1,3,2,0.6290322580645161,1,0.23448275862068962,0.0,1,0,0
1,1,26,0,0.16129032258064518,3,0.010344827586206896,0.0,3,1,1
1,1,1,1,0.5645161290322581,0,0.5448275862068966,0.0,2,0,0
1,0,38,1,0.25806451612903225,0,0.10689655172413794,0.0,0,2,2
1,1,25,1,0.5967741935483871,1,0.8137931034482759,0.0,1,1,1
1,1,27,1,0.14516129032258068,1,0.09655172413793102,0.0,1,1,1
1,1,3,1,0.5967741935483871,0,0.06896551724137931,0.0,3,0,0
1,1,13,2,0.016129032258064557,3,0.8448275862068966,0.0,3,0,0
1,2,10,1,0.7903225806451613,2,0.44827586206896547,0.0,1,0,0
1,1,13,2,0.532258064516129,2,0.4793103448275862,0.0,3,0,0
1,1,4,2,0.16129032258064518,3,0.3172413793103448,0.0,3,0,0
1,0,15,1,0.9516129032258065,2,0.30689655172413793,0.0,1,1,1
1,1,24,1,0.08064516129032262,3,0.13448275862068965,0.0,3,1,1
1,1,42,2,0.14516129032258068,3,0.2793103448275862,0.0,3,2,2
1,0,20,1,0.4516129032258065,1,0.6517241379310346,0.0,2,1,1
1,0,17,3,0.6774193548387097,2,0.32068965517241377,0.0,2,1,1
1,1,4,0,0.7096774193548387,0,0.603448275862069,0.0,2,0,0
1,1,7,1,0.06451612903225812,3,0.5137931034482759,0.0,3,0,0
1,1,34,2,0.3548387096774194,1,0.1206896551724138,0.0,3,2,2
1,1,1,0,0.16129032258064518,3,0.2862068965517241,0.0,3,0,0
1,1,39,0,0.20967741935483875,1,0.5827586206896552,0.0,2,2,2
0,1,27,0,0.5161290322580645,1,0.5655172413793104,0.0,1,1,1
1,0,25,0,0.16129032258064518,3,0.296551724137931,0.0,3,1,1
1,1,16,0,0.7741935483870968,0,0.006896551724137931,0.0,1,1,1
1,0,6,1,0.467741935483871,1,0.12413793103448274,0.0,1,0,0
1,2,20,2,0.5967741935483871,0,0.9137931034482759,0.0,1,1,1
1,1,29,0,0.6451612903225806,1,0.1586206896551724,0.0,2,1,1
0,0,23,1,0.9838709677419355,2,0.5103448275862069,0.0,1,1,1
1,1,16,2,0.03225806451612906,3,0.5896551724137932,0.0,3,1,1
1,1,29,2,0.08064516129032262,3,0.7206896551724138,0.0,3,1,1
1,1,5,0,0.08064516129032262,3,0.5586206896551724,0.0,2,0,0
1,1,35,0,0.7258064516129032,0,0.43103448275862066,0.0,2,2,2
1,1,38,0,0.5483870967741935,1,0.02413793103448276,0.0,3,2,2
0,1,23,0,0.04838709677419356,3,0.07931034482758621,0.0,3,1,1
1,0,26,1,0.6451612903225806,0,0.10689655172413794,0.0,0,1,1
0,0,39,2,0.6935483870967742,2,0.18620689655172412,0.0,1,2,2
0,1,18,1,0.6290322580645161,0,0.21379310344827585,0.0,2,1,1
1,1,20,3,0.06451612903225812,3,0.1206896551724138,0.0,3,1,1
1,1,41,1,0.3709677419354839,1,0.2379310344827586,0.0,3,2,2
1,1,26,0,0.19354838709677424,0,0.29310344827586204,0.0,2,1,1
1,0,27,2,0.532258064516129,0,0.006896551724137931,0.0,2,1,1
1,1,3,1,0.09677419354838712,3,0.2862068965517241,0.0,3,0,0
1,1,31,1,0.09677419354838712,3,0.034482758620689655,0.0,3,2,2
1,1,19,2,0.16129032258064518,1,0.5482758620689655,0.0,2,1,1
1,1,17,0,0.29032258064516125,1,0.5689655172413793,0.0,2,1,1
1,1,43,0,0.7903225806451613,2,0.14482758620689656,0.0,3,2,2
1,1,27,2,0.7741935483870968,2,0.25517241379310346,0.0,3,1,1
1,1,27,2,0.5645161290322581,2,0.5586206896551724,0.0,1,1,1
1,0,17,2,0.016129032258064557,3,0.3,0.0,3,1,1
1,1,1,2,0.06451612903225812,3,0.058620689655172406,0.0,3,0,0
1,0,16,1,0.3709677419354839,0,0.37241379310344824,0.0,0,1,1
0,1,12,2,0.06451612903225812,3,0.1896551724137931,0.0,2,0,0
1,1,15,1,0.0,3,0.058620689655172406,0.0,3,1,1
0,1,17,1,0.16129032258064518,3,0.5689655172413793,0.0,3,1,1
1,0,9,1,0.7741935483870968,0,0.07241379310344827,0.0,0,0,0
1,1,5,1,0.8064516129032258,2,0.7000000000000001,0.0,1,0,0
0,1,11,1,0.16129032258064518,3,0.13103448275862067,0.0,3,0,0
1,0,30,1,0.6290322580645161,2,0.4724137931034483,0.0,3,2,2
1,1,37,2,0.1774193548387097,0,0.9103448275862069,0.0,1,2,2
0,1,7,1,0.6935483870967742,2,0.20344827586206898,0.0,2,0,0
1,1,38,2,0.5,1,0.2689655172413793,0.0,3,2,2
1,1,10,1,0.0,3,0.7206896551724138,0.0,1,0,0
0,0,35,0,0.016129032258064557,3,0.5241379310344828,0.0,3,2,2
1,1,6,1,0.935483870967742,2,0.2068965517241379,0.0,3,0,0
1,1,5,0,0.12903225806451613,1,0.6448275862068966,0.0,3,0,0
1,1,38,1,0.03225806451612906,3,0.19655172413793104,0.0,3,2,2
1,1,33,1,0.6451612903225806,1,0.04827586206896552,0.0,1,2,2
1,1,1,1,0.935483870967742,2,0.7000000000000001,0.0,3,0,0
1,0,17,2,0.9193548387096775,2,0.6482758620689656,0.0,1,1,1
1,1,17,1,0.7096774193548387,0,0.38620689655172413,0.0,0,1,1
1,0,38,1,0.03225806451612906,3,0.37241379310344824,0.0,3,2,2
1,1,28,2,0.3709677419354839,0,0.4827586206896552,0.0,1,1,1
1,1,37,1,0.7096774193548387,2,0.4241379310344827,0.0,1,2,2
1,1,2,1,0.5806451612903226,0,0.38275862068965516,0.0,2,0,0
1,1,19,0,0.25806451612903225,0,0.2068965517241379,0.0,2,1,1
0,1,29,2,0.14516129032258068,3,0.46206896551724136,0.0,3,1,1
1,0,16,2,0.7096774193548387,2,0.3586206896551724,0.0,1,1,1
1,0,2,0,0.12903225806451613,3,0.46206896551724136,0.0,3,0,0
1,0,0,2,0.25806451612903225,0,0.6172413793103448,0.0,0,0,0
1,1,33,0,0.8064516129032258,0,0.017241379310344827,0.0,1,2,2
1,1,7,2,0.8709677419354838,2,0.13793103448275862,0.0,1,0,0
1,1,29,0,0.6129032258064516,2,0.09655172413793102,0.0,1,1,1
1,1,15,2,0.24193548387096775,1,0.017241379310344827,0.0,1,1,1
1,0,13,2,0.12903225806451613,3,0.07931034482758621,0.0,3,0,0
1,1,33,0,0.4032258064516129,1,0.7793103448275862,0.0,3,2,2
1,1,4,1,0.08064516129032262,3,0.3172413793103448,0.0,3,0,0
1,1,9,0,0.14516129032258068,1,0.3586206896551724,0.0,1,0,0
1,1,3,0,0.5,0,0.8793103448275862,0.0,0,0,0
1,0,28,2,0.6612903225806451,2,0.4068965517241379,0.0,2,1,1
1,1,5,2,0.5483870967741935,2,0.14482758620689656,0.0,3,0,0
0,1,28,0,0.16129032258064518,3,0.5551724137931034,0.0,3,1,1
0,1,7,0,0.08064516129032262,3,0.05172413793103449,0.0,3,0,0
1,0,9,1,0.14516129032258068,3,0.031034482758620682,0.0,3,0,0
0,1,41,2,0.6935483870967742,2,0.18275862068965515,0.0,3,2,2
1,1,37,0,0.1774193548387097,1,0.14482758620689656,0.0,2,2,2
1,0,4,1,0.5645161290322581,0,0.17931034482758618,0.0,0,0,0
1,0,23,1,0.7903225806451613,2,0.24137931034482757,0.0,3,1,1
0,1,42,0,0.967741935483871,2,0.5482758620689655,0.0,3,2,2
0,0,7,1,0.967741935483871,2,0.2,0.0,3,0,0
1,1,30,0,0.5161290322580645,0,0.18275862068965515,0.0,1,2,2
1,0,40,2,0.3548387096774194,0,0.1413793103448276,0.0,3,2,2
1,1,6,2,0.8387096774193548,0,0.2517241379310345,0.0,1,0,0
1,0,16,2,0.8225806451612903,0,0.393103448275862,0.0,0,1,1
1,0,37,1,0.16129032258064518,3,0.296551724137931,0.0,3,2,2
1,1,28,1,0.22580645161290325,0,0.14482758620689656,0.0,3,1,1
1,1,10,1,0.11290322580645162,3,0.09310344827586207,0.0,3,0,0
1,1,14,1,0.5483870967741935,0,0.1206896551724138,0.0,1,0,0
1,1,14,0,0.24193548387096775,0,0.9827586206896551,0.0,0,0,0
0,1,36,2,0.7903225806451613,2,0.3620689655172414,0.0,1,2,2
1,1,25,0,0.3709677419354839,1,0.13103448275862067,0.0,3,1,1
1,1,1,0,0.1774193548387097,0,0.296551724137931,0.0,2,0,0
1,1,40,0,0.5,1,0.30344827586206896,0.0,3,2,2
1,1,27,0,0.6612903225806451,1,0.4724137931034483,0.0,2,1,1
1,1,18,0,0.5967741935483871,2,0.06896551724137931,0.0,3,1,1
1,1,20,1,0.32258064516129037,0,0.09310344827586207,0.0,1,1,1
1,1,35,0,0.33870967741935487,1,0.489655172413793,0.0,3,2,2
1,0,17,2,0.11290322580645162,3,0.9620689655172414,0.0,3,1,1
1,1,39,1,0.32258064516129037,0,0.27586206896551724,0.0,0,2,2
1,0,8,1,0.19354838709677424,1,0.4379310344827586,0.0,2,0,0
0,1,8,2,0.7741935483870968,2,0.503448275862069,0.0,1,0,0
1,1,6,2,0.7419354838709677,2,0.2,0.0,1,0,0
0,1,13,2,0.5967741935483871,1,0.506896551724138,0.0,3,0,0
0,0,7,1,0.03225806451612906,3,0.2,0.0,3,0,0
1,1,31,0,0.6774193548387097,0,0.19310344827586207,0.0,0,2,2
1,1,7,0,0.12903225806451613,1,0.9448275862068966,0.0,1,0,0
1,0,0,1,0.6935483870967742,2,0.38620689655172413,0.0,1,0,0
1,1,22,1,0.8709677419354838,2,0.1275862068965517,0.0,1,1,1
1,1,7,0,0.4032258064516129,0,0.1206896551724138,0.0,2,0,0
0,0,42,2,1.0,2,0.13448275862068965,0.0,3,2,2
1,0,4,2,0.20967741935483875,0,0.30689655172413793,0.0,2,0,0
1,0,24,2,0.0,3,0.5413793103448277,0.0,3,1,1
1,1,27,0,0.9193548387096775,2,0.36551724137931035,0.0,1,1,1
1,1,37,2,0.24193548387096775,0,0.7689655172413793,0.0,1,2,2
1,1,34,0,0.7258064516129032,2,0.1275862068965517,0.0,1,2,2
1,1,39,2,0.09677419354838712,3,0.2,0.0,3,2,2
0,0,34,2,0.532258064516129,1,0.19310344827586207,0.0,2,2,2
0,1,22,2,0.11290322580645162,3,0.09999999999999999,0.0,3,1,1
1,0,33,0,0.4838709677419355,0,0.38275862068965516,0.0,3,2,2
1,1,30,0,0.04838709677419356,3,0.27586206896551724,0.0,3,2,2
1,1,38,0,0.6129032258064516,2,0.5896551724137932,0.0,3,2,2
1,0,33,1,0.5,0,0.5586206896551724,0.0,2,2,2
1,1,0,2,0.5806451612903226,1,0.09999999999999999,0.0,3,0,0
1,1,28,2,0.7741935483870968,2,0.1413793103448276,0.0,3,1,1
1,1,28,2,0.03225806451612906,3,0.5620689655172414,0.0,3,1,1
1,1,23,0,0.8548387096774193,2,0.5206896551724138,0.0,1,1,1
1,1,23,0,0.6290322580645161,0,0.33448275862068966,0.0,0,1,1
1,1,40,0,0.3548387096774194,1,0.3482758620689655,0.0,2,2,2
1,0,30,0,0.27419354838709675,0,0.7413793103448276,0.0,0,2,2
1,1,37,0,0.016129032258064557,3,0.0896551724137931,0.0,3,2,2
1,0,34,1,0.935483870967742,2,0.2793103448275862,0.0,3,2,2
1,0,37,1,0.6451612903225806,2,0.10344827586206896,0.0,3,2,2
1,1,28,1,0.5,0,0.29310344827586204,0.0,1,1,1
1,1,40,1,0.12903225806451613,1,0.5137931034482759,0.0,1,2,2
1,1,25,1,0.6451612903225806,1,0.23103448275862065,0.0,3,1,1
1,1,32,0,0.5967741935483871,1,0.3482758620689655,0.0,1,2,2
0,0,20,1,0.16129032258064518,3,0.25517241379310346,0.0,3,1,1
1,1,40,2,0.30645161290322587,1,0.11724137931034483,0.0,2,2,2
0,1,8,1,0.6290322580645161,1,0.4586206896551724,0.0,2,0,0
1,1,32,0,0.20967741935483875,0,0.5275862068965518,0.0,2,2,2
1,1,27,2,0.467741935483871,1,0.14482758620689656,0.0,3,1,1
1,1,21,2,0.29032258064516125,1,0.9310344827586207,0.0,3,1,1
1,1,1,1,0.19354838709677424,0,0.3482758620689655,0.0,1,0,0
1,0,28,1,0.08064516129032262,3,0.6413793103448276,0.0,3,1,1
1,1,14,2,0.4838709677419355,1,0.2517241379310345,0.0,2,0,0
1,1,22,0,0.435483870967742,0,0.8724137931034484,0.0,2,1,1
1,0,36,2,0.33870967741935487,0,0.8172413793103449,0.0,1,2,2
1,1,21,1,0.5806451612903226,2,0.15517241379310343,0.0,1,1,1
1,1,38,2,0.7903225806451613,0,0.32068965517241377,0.0,0,2,2
1,1,28,1,0.8870967741935485,2,0.489655172413793,0.0,1,1,1
1,1,42,1,0.1774193548387097,0,0.493103448275862,0.0,2,2,2
0,1,6,1,0.6612903225806451,2,0.27241379310344827,0.0,2,0,0
1,1,29,0,0.09677419354838712,3,0.6586206896551724,0.0,3,1,1
1,1,19,1,0.7258064516129032,2,0.5379310344827587,0.0,1,1,1
1,1,20,2,0.11290322580645162,3,0.4103448275862069,0.0,3,1,1
1,0,2,1,0.16129032258064518,3,0.19310344827586207,0.0,3,0,0
1,1,10,0,0.11290322580645162,3,0.8724137931034484,0.0,3,0,0
1,1,40,1,0.11290322580645162,3,0.16896551724137931,0.0,3,2,2
1,1,39,1,0.5,0,0.37241379310344824,0.0,2,2,2
1,1,36,2,0.7258064516129032,0,0.2793103448275862,0.0,3,2,2
1,0,37,2,0.22580645161290325,0,0.4206896551724138,0.0,0,2,2
1,1,20,1,0.4032258064516129,1,0.8310344827586207,0.0,2,1,1
1,1,40,2,0.32258064516129037,1,0.04827586206896552,0.0,1,2,2
0,1,39,2,0.30645161290322587,0,0.12413793103448274,0.0,0,2,2
1,1,30,0,0.09677419354838712,3,0.8310344827586207,0.0,3,2,2
0,0,40,2,0.08064516129032262,3,0.46551724137931033,0.0,1,2,2
1,1,13,0,0.27419354838709675,0,0.5206896551724138,0.0,0,0,0
1,1,19,2,0.8064516129032258,0,0.4724137931034483,0.0,0,1,1
1,1,2,2,0.22580645161290325,0,0.36551724137931035,0.0,2,0,0
1,1,25,2,0.5,4,0.5827586206896552,0.0,3,1,1
1,1,40,1,0.1774193548387097,1,0.22413793103448276,0.0,2,2,2
1,1,28,0,0.016129032258064557,3,0.13103448275862067,0.0,3,1,1
0,1,11,0,0.14516129032258068,3,0.38275862068965516,0.0,3,0,0
1,1,27,2,0.5806451612903226,1,0.24482758620689654,0.0,3,1,1
1,1,38,1,0.0,3,0.6172413793103448,0.0,3,2,2
1,0,35,0,0.5806451612903226,0,0.44482758620689655,0.0,3,2,2
1,1,39,1,0.935483870967742,2,0.1275862068965517,0.0,3,2,2
1,1,39,2,0.016129032258064557,3,0.46551724137931033,0.0,3,2,2
1,1,4,2,0.6129032258064516,1,0.9758620689655172,0.0,3,0,0
1,0,27,2,0.7258064516129032,0,0.4689655172413793,0.0,0,1,1
1,0,24,0,0.7258064516129032,2,0.4379310344827586,0.0,3,1,1
1,1,37,1,0.03225806451612906,3,0.5586206896551724,0.0,3,2,2
0,0,2,2,0.11290322580645162,3,0.32413793103448274,0.0,3,0,0
1,0,22,1,0.5,1,0.5206896551724138,0.0,1,1,1
1,1,9,0,0.14516129032258068,3,0.10689655172413794,0.0,3,0,0
1,1,39,0,0.33870967741935487,0,0.2586206896551724,0.0,3,2,2
1,1,28,1,0.435483870967742,1,0.49999999999999994,0.0,3,1,1
1,1,0,2,0.016129032258064557,3,0.5655172413793104,0.0,3,0,0
1,1,11,1,0.6774193548387097,0,0.5620689655172414,0.0,0,0,0
1,1,9,2,0.8064516129032258,2,0.2,0.0,1,0,0
0,1,22,2,0.7258064516129032,0,0.24137931034482757,0.0,0,1,1
1,1,2,0,0.016129032258064557,3,0.603448275862069,0.0,3,0,0
1,1,10,0,0.016129032258064557,3,0.10344827586206896,0.0,3,0,0
1,1,40,1,0.016129032258064557,3,0.9310344827586207,0.0,3,2,2
1,1,27,2,0.6129032258064516,2,0.34137931034482755,0.0,3,1,1
1,1,2,2,0.25806451612903225,0,0.3310344827586207,0.0,1,0,0
1,1,12,0,0.29032258064516125,1,0.9413793103448276,0.0,2,0,0
1,1,29,2,0.6774193548387097,2,0.8448275862068966,0.0,3,1,1
1,1,7,2,0.435483870967742,1,0.2655172413793103,0.0,1,0,0
1,1,14,0,0.11290322580645162,3,0.08275862068965517,0.0,3,0,0
0,1,5,1,0.5645161290322581,2,0.34137931034482755,0.0,3,0,0
1,0,23,2,0.25806451612903225,0,0.2827586206896551,0.0,0,1,1
1,1,20,1,0.03225806451612906,3,0.32068965517241377,0.0,3,1,1
1,0,8,2,0.7096774193548387,0,0.2517241379310345,0.0,0,0,0
1,1,42,1,0.11290322580645162,3,0.3,0.0,3,2,2
1,0,39,2,0.935483870967742,2,0.7103448275862069,0.0,1,2,2
0,0,15,2,0.27419354838709675,1,0.396551724137931,0.0,2,1,1
1,1,20,1,1.0,2,0.48620689655172417,0.0,1,1,1
0,1,22,1,0.8387096774193548,2,0.23448275862068962,0.0,1,1,1
1,1,30,1,0.435483870967742,0,0.3586206896551724,0.0,1,2,2
1,1,12,0,0.7096774193548387,0,0.2793103448275862,0.0,0,0,0
1,1,3,0,0.1774193548387097,1,0.19310344827586207,0.0,1,0,0
1,1,25,2,0.4032258064516129,1,1.0,0.0,3,1,1
1,1,9,0,0.9516129032258065,2,0.3310344827586207,0.0,1,0,0
1,1,13,0,0.3870967741935484,1,0.3482758620689655,0.0,1,0,0
1,0,19,0,0.4838709677419355,1,0.13793103448275862,0.0,1,1,1
1,1,16,2,0.4838709677419355,1,0.5827586206896552,0.0,1,1,1
1,1,33,0,0.4838709677419355,0,0.4689655172413793,0.0,0,2,2
1,1,36,1,0.8064516129032258,0,0.4827586206896552,0.0,0,2,2
1,1,12,0,0.27419354838709675,0,0.29310344827586204,0.0,3,0,0
0,1,21,1,0.6935483870967742,0,0.07241379310344827,0.0,0,1,1
1,1,34,0,0.11290322580645162,3,0.5172413793103449,0.0,3,2,2
1,1,41,2,0.16129032258064518,3,0.9827586206896551,0.0,3,2,2
1,1,38,1,0.08064516129032262,3,0.7137931034482758,0.0,3,2,2
0,0,38,1,0.04838709677419356,3,0.47586206896551725,0.0,3,2,2
1,1,24,2,0.8709677419354838,2,0.5172413793103449,0.0,3,1,1
1,1,4,1,0.8225806451612903,2,0.47586206896551725,0.0,1,0,0
1,0,21,2,0.5967741935483871,2,0.10689655172413794,0.0,3,1,1
1,1,29,2,0.6290322580645161,2,0.02413793103448276,0.0,1,1,1
1,0,15,1,0.16129032258064518,1,0.4793103448275862,0.0,3,1,1
1,1,4,2,0.8064516129032258,2,0.5655172413793104,0.0,2,0,0
1,1,37,1,0.09677419354838712,3,0.1275862068965517,0.0,3,2,2
1,1,37,0,0.6451612903225806,0,0.803448275862069,0.0,2,2,2
1,1,38,0,0.016129032258064557,3,0.43448275862068964,0.0,3,2,2
1,1,4,2,0.03225806451612906,3,0.44827586206896547,0.0,3,0,0
0,0,13,2,0.5645161290322581,1,0.803448275862069,0.0,1,0,0
1,1,11,0,0.6129032258064516,1,0.36551724137931035,0.0,2,0,0
1,1,40,1,0.3709677419354839,0,0.4689655172413793,0.0,1,2,2
1,1,17,0,0.6774193548387097,1,0.1896551724137931,0.0,2,1,1
1,1,31,1,0.532258064516129,2,0.5689655172413793,0.0,1,2,2
1,1,9,0,0.6129032258064516,0,0.18620689655172412,0.0,2,0,0
1,1,12,1,0.24193548387096775,0,0.17586206896551726,0.0,1,0,0
1,1,13,0,0.08064516129032262,3,0.46551724137931033,0.0,3,0,0
1,1,7,0,0.27419354838709675,1,0.7758620689655172,0.0,1,0,0
1,1,35,1,0.16129032258064518,3,0.5310344827586208,0.0,3,2,2
1,1,15,2,0.7741935483870968,2,0.07931034482758621,0.0,1,1,1
1,1,39,1,0.6451612903225806,0,0.3172413793103448,0.0,1,2,2
0,1,34,0,0.3548387096774194,1,0.4206896551724138,0.0,1,2,2
0,1,34,2,0.7580645161290323,0,0.044827586206896544,0.0,0,2,2
1,1,35,2,0.3870967741935484,0,0.47586206896551725,0.0,1,2,2
1,1,20,1,0.1774193548387097,0,0.1413793103448276,0.0,2,1,1
1,0,33,2,0.5806451612903226,2,0.4379310344827586,0.0,3,2,2
1,0,15,1,0.6612903225806451,0,0.30689655172413793,0.0,0,1,1
1,1,21,1,0.6129032258064516,0,0.4586206896551724,0.0,3,1,1
1,1,16,0,0.7903225806451613,0,0.5310344827586208,0.0,1,1,1
1,1,32,1,0.5161290322580645,1,0.5344827586206897,0.0,2,2,2
0,0,3,0,0.7419354838709677,2,0.26206896551724135,0.0,1,0,0
0,1,16,2,0.20967741935483875,0,0.06206896551724138,0.0,0,1,1
1,0,2,0,0.5483870967741935,1,0.48620689655172417,0.0,1,0,0
1,1,29,0,0.6774193548387097,1,0.5379310344827587,0.0,1,1,1
1,1,39,0,0.11290322580645162,3,0.803448275862069,0.0,3,2,2
1,1,33,1,0.08064516129032262,3,0.017241379310344827,0.0,3,2,2
1,1,37,0,0.12903225806451613,3,0.8413793103448276,0.0,3,2,2
1,1,14,2,0.9516129032258065,2,0.9379310344827586,0.0,1,0,0
1,1,42,1,0.24193548387096775,1,0.23103448275862065,0.0,1,2,2
1,1,4,2,0.03225806451612906,3,0.2793103448275862,0.0,3,0,0
1,0,27,2,0.22580645161290325,0,0.1206896551724138,0.0,2,1,1
1,1,8,2,0.7258064516129032,2,0.22758620689655168,0.0,1,0,0
1,1,12,1,0.5967741935483871,2,0.5620689655172414,0.0,1,0,0
1,0,24,1,0.04838709677419356,3,0.38620689655172413,0.0,3,1,1
1,1,18,1,0.7419354838709677,0,0.5827586206896552,0.0,3,1,1
1,0,5,1,0.5645161290322581,0,0.34137931034482755,0.0,1,0,0
1,1,26,0,0.06451612903225812,3,0.8551724137931035,0.0,3,1,1
1,1,3,0,0.5645161290322581,2,0.10689655172413794,0.0,1,0,0
1,1,31,1,0.7741935483870968,2,0.21379310344827585,0.0,1,2,2
1,0,0,2,0.7580645161290323,0,0.6724137931034483,0.0,1,0,0
1,1,43,1,0.22580645161290325,1,0.7137931034482758,0.0,1,2,2
1,1,24,2,0.5,1,0.46206896551724136,0.0,1,1,1
1,1,16,0,0.19354838709677424,0,0.37241379310344824,0.0,1,1,1
1,1,33,0,0.5645161290322581,1,0.07586206896551724,0.0,3,2,2
0,1,30,0,0.5967741935483871,1,0.3793103448275862,0.0,2,2,2
1,1,8,0,0.435483870967742,1,0.02413793103448276,0.0,3,0,0
1,1,24,1,0.14516129032258068,3,0.6655172413793103,0.0,3,1,1
1,2,4,0,0.8709677419354838,2,0.26206896551724135,0.0,1,0,0
1,0,36,1,0.6290322580645161,2,0.7689655172413793,0.0,1,2,2
1,0,13,2,0.532258064516129,0,0.6586206896551724,0.0,2,0,0
1,1,24,2,0.8225806451612903,0,0.4689655172413793,0.0,2,1,1
1,0,39,2,0.12903225806451613,3,0.8310344827586207,0.0,3,2,2
1,1,4,2,0.0,3,0.4103448275862069,0.0,3,0,0
1,1,21,0,0.5967741935483871,2,0.19655172413793104,0.0,1,1,1
1,1,17,2,0.7096774193548387,0,0.13448275862068965,0.0,2,1,1
1,1,37,0,0.6612903225806451,2,0.493103448275862,0.0,1,2,2
0,0,13,1,0.6935483870967742,2,0.09310344827586207,0.0,1,0,0
1,1,3,1,0.03225806451612906,3,0.031034482758620682,0.0,3,0,0
1,1,37,1,0.6774193548387097,1,0.6517241379310346,0.0,3,2,2
1,1,35,1,0.06451612903225812,3,0.3896551724137931,0.0,3,2,2
0,1,42,2,0.06451612903225812,3,0.9586206896551724,0.0,3,2,2
1,1,22,1,0.30645161290322587,1,0.1586206896551724,0.0,3,1,1
1,1,14,0,0.0,3,0.803448275862069,0.0,3,0,0
1,1,12,0,0.04838709677419356,3,0.2206896551724138,0.0,3,0,0
1,1,6,0,0.8709677419354838,2,0.5551724137931034,0.0,1,0,0
1,1,31,2,0.16129032258064518,3,0.21034482758620687,0.0,3,2,2
1,0,21,1,0.3709677419354839,1,0.4275862068965517,0.0,2,1,1
1,1,3,1,0.16129032258064518,3,0.07241379310344827,0.0,3,0,0
1,0,26,2,0.04838709677419356,3,0.2689655172413793,0.0,3,1,1
1,0,8,1,0.8548387096774193,2,0.33448275862068966,0.0,1,0,0
1,0,17,2,0.12903225806451613,3,0.06896551724137931,0.0,3,1,1
1,1,39,1,0.7258064516129032,0,0.13448275862068965,0.0,2,2,2
1,1,14,1,0.7419354838709677,0,0.18275862068965515,0.0,0,0,0
0,1,38,0,0.532258064516129,2,0.7551724137931035,0.0,3,2,2
1,1,11,1,0.5483870967741935,1,0.5862068965517242,0.0,1,0,0
1,0,22,1,0.03225806451612906,3,0.5689655172413793,0.0,3,1,1
0,1,33,2,0.5645161290322581,1,0.09655172413793102,0.0,1,2,2
1,0,22,2,0.8870967741935485,2,0.5172413793103449,0.0,1,1,1
1,0,43,2,0.3870967741935484,0,0.8206896551724138,0.0,2,2,2
1,1,26,1,0.12903225806451613,3,0.9724137931034483,0.0,3,1,1
